embedder,labelling,k,granted_fraction,n_labels_granted,mechanism,bucket,metric,mean,lo,hi,draws
bge-m3,compartment,5,0.9,36,post,answerable,authorized,1.0,1.0,1.0,40
bge-m3,compartment,5,0.9,36,post,answerable,context_size,4.805633040308452,4.651764859228363,4.942429318831989,40
bge-m3,compartment,5,0.9,36,post,answerable,leaked,0.0,0.0,0.0,40
bge-m3,compartment,5,0.9,36,post,answerable,recall,0.6507757681092479,0.6307865576888214,0.6698719806763286,40
bge-m3,compartment,5,0.9,36,post,unanswerable,any_hit,0.055835409082242916,0.0,0.1111635220125786,40
bge-m3,compartment,5,0.9,36,post,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,compartment,5,0.9,36,post,unanswerable,context_size,1.8894509084863373,1.2737745098039215,3.022397959183673,40
bge-m3,compartment,5,0.9,36,post,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,compartment,5,0.9,36,post,unanswerable,recall,0.02098716114048107,0.0,0.04256712962962962,40
bge-m3,compartment,5,0.9,36,pre,all,authorized,1.0,1.0,1.0,40
bge-m3,compartment,5,0.9,36,pre,all,context_size,5.0,5.0,5.0,40
bge-m3,compartment,5,0.9,36,pre,all,leaked,0.0,0.0,0.0,40
bge-m3,compartment,5,0.9,36,pre,all,recall,0.5817391666666667,0.5269958333333332,0.6313083333333334,40
bge-m3,compartment,5,0.9,36,pre,answerable,any_hit,0.7118115144169033,0.697885726864579,0.7289336455893833,40
bge-m3,compartment,5,0.9,36,pre,answerable,authorized,1.0,1.0,1.0,40
bge-m3,compartment,5,0.9,36,pre,answerable,context_size,5.0,5.0,5.0,40
bge-m3,compartment,5,0.9,36,pre,answerable,leaked,0.0,0.0,0.0,40
bge-m3,compartment,5,0.9,36,pre,answerable,recall,0.6546760732131419,0.6383214555691237,0.6731723899467128,40
bge-m3,compartment,5,0.9,36,pre,unanswerable,any_hit,0.0603030994889122,0.0,0.11556122448979592,40
bge-m3,compartment,5,0.9,36,pre,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,compartment,5,0.9,36,pre,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,compartment,5,0.9,36,pre,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,compartment,5,0.9,36,pre,unanswerable,recall,0.024317849162878494,0.0,0.05006481481481481,40
bge-m3,addressee,5,0.1,1,_policy,all,answerable_rate,0.10194999999999999,0.004,0.604,40
bge-m3,addressee,5,0.1,1,_policy,all,authorized_passages,0.11110897632954195,0.006762988011066708,0.6558561328004918,40
bge-m3,addressee,5,0.1,1,_q,answerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,_q,unanswerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,none,all,authorized,0.051250000000000004,0.0,0.336,40
bge-m3,addressee,5,0.1,1,none,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,none,all,leaked,4.45105,1.942,4.986,40
bge-m3,addressee,5,0.1,1,none,all,recall,0.6467333333333334,0.6467333333333334,0.6467333333333334,40
bge-m3,addressee,5,0.1,1,none,answerable,any_hit,0.6763131745412523,0.5,0.8695652173913043,40
bge-m3,addressee,5,0.1,1,none,answerable,authorized,0.3577672125046811,0.0,0.5217391304347826,40
bge-m3,addressee,5,0.1,1,none,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,none,answerable,leaked,1.8427775265481068,0.9668874172185431,2.5,40
bge-m3,addressee,5,0.1,1,none,answerable,recall,0.6575562198104521,0.5,0.8478260869565217,40
bge-m3,addressee,5,0.1,1,none,unanswerable,any_hit,0.7080920137210175,0.70020964360587,0.7171717171717171,40
bge-m3,addressee,5,0.1,1,none,unanswerable,authorized,0.009333444954260537,0.0,0.06565656565656566,40
bge-m3,addressee,5,0.1,1,none,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,none,unanswerable,leaked,4.719522181078008,3.4292929292929295,4.995983935742972,40
bge-m3,addressee,5,0.1,1,none,unanswerable,recall,0.642485210031659,0.628956228956229,0.6485155195681511,40
bge-m3,addressee,5,0.1,1,part,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,part,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,part,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,part,all,recall,0.07669833333333334,0.002,0.42073333333333335,40
bge-m3,addressee,5,0.1,1,part,answerable,any_hit,0.7519018589103539,0.5,0.9130434782608695,40
bge-m3,addressee,5,0.1,1,part,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,part,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,part,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,part,answerable,recall,0.7205897165415848,0.5,0.8913043478260869,40
bge-m3,addressee,5,0.1,1,part,unanswerable,any_hit,0.010363626744204633,0.0,0.050505050505050504,40
bge-m3,addressee,5,0.1,1,part,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,part,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,part,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,part,unanswerable,recall,0.004104675084639927,0.0,0.018686868686868686,40
bge-m3,addressee,5,0.1,1,post,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,post,all,context_size,0.5489499999999999,0.014,3.058,40
bge-m3,addressee,5,0.1,1,post,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,post,all,recall,0.07103166666666667,0.002,0.40506666666666663,40
bge-m3,addressee,5,0.1,1,post,answerable,any_hit,0.6763131745412523,0.5,0.8695652173913043,40
bge-m3,addressee,5,0.1,1,post,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,post,answerable,context_size,3.157222473451893,2.5,4.033112582781457,40
bge-m3,addressee,5,0.1,1,post,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,post,answerable,recall,0.6575562198104521,0.5,0.8478260869565217,40
bge-m3,addressee,5,0.1,1,post,unanswerable,any_hit,0.008650760521576102,0.0,0.050505050505050504,40
bge-m3,addressee,5,0.1,1,post,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,post,unanswerable,context_size,0.28047781892199214,0.004016064257028112,1.5707070707070707,40
bge-m3,addressee,5,0.1,1,post,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,post,unanswerable,recall,0.0034277119209407706,0.0,0.018686868686868686,40
bge-m3,addressee,5,0.1,1,pre,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,pre,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,pre,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,pre,all,recall,0.07669833333333334,0.002,0.42073333333333335,40
bge-m3,addressee,5,0.1,1,pre,answerable,any_hit,0.7519018589103539,0.5,0.9130434782608695,40
bge-m3,addressee,5,0.1,1,pre,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,pre,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,pre,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,pre,answerable,recall,0.7205897165415848,0.5,0.8913043478260869,40
bge-m3,addressee,5,0.1,1,pre,unanswerable,any_hit,0.010363626744204633,0.0,0.050505050505050504,40
bge-m3,addressee,5,0.1,1,pre,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.1,1,pre,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.1,1,pre,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.1,1,pre,unanswerable,recall,0.004104675084639927,0.0,0.018686868686868686,40
bge-m3,addressee,5,0.25,2,_policy,all,answerable_rate,0.2932,0.041350000000000005,0.6583999999999998,40
bge-m3,addressee,5,0.25,2,_policy,all,authorized_passages,0.3121695358130956,0.050409237626806026,0.7163483707347063,40
bge-m3,addressee,5,0.25,2,_q,answerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,_q,unanswerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,none,all,authorized,0.1645,0.011850000000000001,0.42794999999999966,40
bge-m3,addressee,5,0.25,2,none,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,none,all,leaked,3.4644000000000004,1.613,4.7862,40
bge-m3,addressee,5,0.25,2,none,all,recall,0.6467333333333334,0.6467333333333334,0.6467333333333334,40
bge-m3,addressee,5,0.25,2,none,answerable,any_hit,0.7324696523623864,0.6821969696969697,0.84,40
bge-m3,addressee,5,0.25,2,none,answerable,authorized,0.4473639252843107,0.2727272727272727,0.610797493379089,40
bge-m3,addressee,5,0.25,2,none,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,none,answerable,leaked,1.382532462159131,0.7176183371255922,1.9660714285714278,40
bge-m3,addressee,5,0.25,2,none,answerable,recall,0.699194417000357,0.6400632530120482,0.82,40
bge-m3,addressee,5,0.25,2,none,unanswerable,any_hit,0.708982411389087,0.6973684210526315,0.7286726208808131,40
bge-m3,addressee,5,0.25,2,none,unanswerable,authorized,0.0333828862572427,0.0,0.10324532085561493,40
bge-m3,addressee,5,0.25,2,none,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,none,unanswerable,leaked,4.217923828742748,3.282402791625125,4.964851198117245,40
bge-m3,addressee,5,0.25,2,none,unanswerable,recall,0.6347525805564059,0.6052023121387282,0.6494353778096604,40
bge-m3,addressee,5,0.25,2,part,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,part,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,part,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,part,all,recall,0.21282166666666663,0.034699999999999995,0.46245833333333325,40
bge-m3,addressee,5,0.25,2,part,answerable,any_hit,0.7884688211028605,0.6969503012048193,0.8809523809523809,40
bge-m3,addressee,5,0.25,2,part,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,part,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,part,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,part,answerable,recall,0.752180370679515,0.6439751506024096,0.8690476190476191,40
bge-m3,addressee,5,0.25,2,part,unanswerable,any_hit,0.028604186055421456,0.0021034445870774495,0.05871132267936071,40
bge-m3,addressee,5,0.25,2,part,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,part,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,part,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,part,unanswerable,recall,0.011254652427510153,0.0007017543859649122,0.022376336898395698,40
bge-m3,addressee,5,0.25,2,post,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,post,all,context_size,1.5356,0.21380000000000002,3.386999999999999,40
bge-m3,addressee,5,0.25,2,post,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,post,all,recall,0.2016383333333333,0.030425,0.44713333333333316,40
bge-m3,addressee,5,0.25,2,post,answerable,any_hit,0.7324696523623864,0.6821969696969697,0.84,40
bge-m3,addressee,5,0.25,2,post,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,post,answerable,context_size,3.6174675378408687,3.0339285714285715,4.282381662874407,40
bge-m3,addressee,5,0.25,2,post,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,post,answerable,recall,0.699194417000357,0.6400632530120482,0.82,40
bge-m3,addressee,5,0.25,2,post,unanswerable,any_hit,0.025993897181856046,0.0020526315789473684,0.05871132267936071,40
bge-m3,addressee,5,0.25,2,post,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,post,unanswerable,context_size,0.7820761712572517,0.03514880188275567,1.7175972083748752,40
bge-m3,addressee,5,0.25,2,post,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,post,unanswerable,recall,0.010322224350428188,0.0006842105263157894,0.022376336898395698,40
bge-m3,addressee,5,0.25,2,pre,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,pre,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,pre,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,pre,all,recall,0.21282166666666663,0.034699999999999995,0.46245833333333325,40
bge-m3,addressee,5,0.25,2,pre,answerable,any_hit,0.7884688211028605,0.6969503012048193,0.8809523809523809,40
bge-m3,addressee,5,0.25,2,pre,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,pre,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,pre,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,pre,answerable,recall,0.752180370679515,0.6439751506024096,0.8690476190476191,40
bge-m3,addressee,5,0.25,2,pre,unanswerable,any_hit,0.028604186055421456,0.0021034445870774495,0.05871132267936071,40
bge-m3,addressee,5,0.25,2,pre,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.25,2,pre,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.25,2,pre,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.25,2,pre,unanswerable,recall,0.011254652427510153,0.0007017543859649122,0.022376336898395698,40
bge-m3,addressee,5,0.5,4,_policy,all,answerable_rate,0.5425000000000001,0.094,0.92605,40
bge-m3,addressee,5,0.5,4,_policy,all,authorized_passages,0.5594950814632647,0.12058100215185982,0.9223293882569935,40
bge-m3,addressee,5,0.5,4,_q,answerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,_q,unanswerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,none,all,authorized,0.39655000000000007,0.036,0.916,40
bge-m3,addressee,5,0.5,4,none,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,none,all,leaked,2.1848,0.254,4.438,40
bge-m3,addressee,5,0.5,4,none,all,recall,0.6467333333333334,0.6467333333333334,0.6467333333333334,40
bge-m3,addressee,5,0.5,4,none,answerable,any_hit,0.7130000165026619,0.6875,0.7846153846153846,40
bge-m3,addressee,5,0.5,4,none,answerable,authorized,0.5870063027071108,0.3515625,0.9719222462203023,40
bge-m3,addressee,5,0.5,4,none,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,none,answerable,leaked,0.9459669097959299,0.032397408207343416,1.7234042553191489,40
bge-m3,addressee,5,0.5,4,none,answerable,recall,0.6695945516643957,0.6390980392156863,0.75,40
bge-m3,addressee,5,0.5,4,none,unanswerable,any_hit,0.7248126402590108,0.6933333333333334,0.8,40
bge-m3,addressee,5,0.5,4,none,unanswerable,authorized,0.08629604933980765,0.002207505518763797,0.2383003766478342,40
bge-m3,addressee,5,0.5,4,none,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,none,unanswerable,leaked,3.6114146903206916,2.7724377394636015,4.7444444444444445,40
bge-m3,addressee,5,0.5,4,none,unanswerable,recall,0.6346464864323627,0.5921796296296296,0.69,40
bge-m3,addressee,5,0.5,4,part,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,part,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,part,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,part,all,recall,0.37181583333333335,0.07033333333333333,0.6003333333333334,40
bge-m3,addressee,5,0.5,4,part,answerable,any_hit,0.7416141207571879,0.6941176470588235,0.8307692307692308,40
bge-m3,addressee,5,0.5,4,part,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,part,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,part,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,part,answerable,recall,0.6980373193276852,0.6402745098039215,0.81,40
bge-m3,addressee,5,0.5,4,part,unanswerable,any_hit,0.061587009709337635,0.006666666666666667,0.13793103448275862,40
bge-m3,addressee,5,0.5,4,part,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,part,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,part,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,part,unanswerable,recall,0.02487102518344402,0.0022222222222222222,0.05603448275862069,40
bge-m3,addressee,5,0.5,4,post,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,post,all,context_size,2.8152,0.562,4.746,40
bge-m3,addressee,5,0.5,4,post,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,post,all,recall,0.362445,0.06633333333333333,0.5993333333333334,40
bge-m3,addressee,5,0.5,4,post,answerable,any_hit,0.7130000165026619,0.6875,0.7846153846153846,40
bge-m3,addressee,5,0.5,4,post,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,post,answerable,context_size,4.05403309020407,3.276595744680851,4.967602591792657,40
bge-m3,addressee,5,0.5,4,post,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,post,answerable,recall,0.6695945516643957,0.6390980392156863,0.75,40
bge-m3,addressee,5,0.5,4,post,unanswerable,any_hit,0.05908495780384537,0.006666666666666667,0.13793103448275862,40
bge-m3,addressee,5,0.5,4,post,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,post,unanswerable,context_size,1.3885853096793084,0.25555555555555554,2.227562260536398,40
bge-m3,addressee,5,0.5,4,post,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,post,unanswerable,recall,0.02397310679821697,0.0022222222222222222,0.05603448275862069,40
bge-m3,addressee,5,0.5,4,pre,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,pre,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,pre,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,pre,all,recall,0.37181583333333335,0.07033333333333333,0.6003333333333334,40
bge-m3,addressee,5,0.5,4,pre,answerable,any_hit,0.7416141207571879,0.6941176470588235,0.8307692307692308,40
bge-m3,addressee,5,0.5,4,pre,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,pre,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,pre,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,pre,answerable,recall,0.6980373193276852,0.6402745098039215,0.81,40
bge-m3,addressee,5,0.5,4,pre,unanswerable,any_hit,0.061587009709337635,0.006666666666666667,0.13793103448275862,40
bge-m3,addressee,5,0.5,4,pre,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.5,4,pre,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.5,4,pre,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.5,4,pre,unanswerable,recall,0.02487102518344402,0.0022222222222222222,0.05603448275862069,40
bge-m3,addressee,5,0.75,5,_policy,all,answerable_rate,0.6720499999999999,0.29215,0.9487999999999999,40
bge-m3,addressee,5,0.75,5,_policy,all,authorized_passages,0.6861896710728559,0.2836516292652936,0.9495907623731938,40
bge-m3,addressee,5,0.75,5,_q,answerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.75,5,_q,unanswerable,n,1.0,1.0,1.0,40
bge-m3,addressee,5,0.75,5,none,all,authorized,0.5404500000000001,0.12635000000000002,0.9293,40
bge-m3,addressee,5,0.75,5,none,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.75,5,none,all,leaked,1.5371,0.21380000000000002,3.386999999999999,40
bge-m3,addressee,5,0.75,5,none,all,recall,0.6467333333333334,0.6467333333333334,0.6467333333333334,40
bge-m3,addressee,5,0.75,5,none,answerable,any_hit,0.7118455747298259,0.6959192349364955,0.7281049935979513,40
bge-m3,addressee,5,0.75,5,none,answerable,authorized,0.6804482942731281,0.3783783783783784,0.9790442610165085,40
bge-m3,addressee,5,0.75,5,none,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.75,5,none,answerable,leaked,0.7037398234428508,0.02509586637202652,1.5575574250874373,40
bge-m3,addressee,5,0.75,5,none,answerable,recall,0.6632134826976097,0.640487548409062,0.6888552793269684,40
bge-m3,addressee,5,0.75,5,none,unanswerable,any_hit,0.7214672770461592,0.6702380952380953,0.823630831643002,40
bge-m3,addressee,5,0.75,5,none,unanswerable,authorized,0.13564359297406842,0.01972861908206736,0.3476562499999998,40
bge-m3,addressee,5,0.75,5,none,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.75,5,none,unanswerable,leaked,3.3028181014072864,2.4875,4.175723916887709,40
bge-m3,addressee,5,0.75,5,none,unanswerable,recall,0.6260481658993549,0.5608823529411764,0.7244379648411088,40
bge-m3,addressee,5,0.75,5,part,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.75,5,part,all,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.75,5,part,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.75,5,part,all,recall,0.4550308333333334,0.2135625,0.6179583333333334,40
bge-m3,addressee,5,0.75,5,part,answerable,any_hit,0.7325238902626847,0.6971046770601337,0.779130825219775,40
bge-m3,addressee,5,0.75,5,part,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.75,5,part,answerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.75,5,part,answerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.75,5,part,answerable,recall,0.6838506431508207,0.6410773942093542,0.748804234804802,40
bge-m3,addressee,5,0.75,5,part,unanswerable,any_hit,0.07179149909065238,0.030701850233100236,0.15390625,40
bge-m3,addressee,5,0.75,5,part,unanswerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.75,5,part,unanswerable,context_size,5.0,5.0,5.0,40
bge-m3,addressee,5,0.75,5,part,unanswerable,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.75,5,part,unanswerable,recall,0.02930915165054024,0.013744819994819994,0.06100260416666666,40
bge-m3,addressee,5,0.75,5,post,all,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.75,5,post,all,context_size,3.4629,1.613,4.7862,40
bge-m3,addressee,5,0.75,5,post,all,leaked,0.0,0.0,0.0,40
bge-m3,addressee,5,0.75,5,post,all,recall,0.4462266666666667,0.19960000000000003,0.6163083333333333,40
bge-m3,addressee,5,0.75,5,post,answerable,any_hit,0.7118455747298259,0.6959192349364955,0.7281049935979513,40
bge-m3,addressee,5,0.75,5,post,answerable,authorized,1.0,1.0,1.0,40
bge-m3,addressee,5,0.75,5,post,answerable,context_size,4.2962601765571495,3.4424425749125627,4.974904133627973,40
